Filename	Method	Submission	GS	AUPR, #1	AUPR, #3	AUPR, #4	AUROC, #1	AUROC, #3	AUROC, #4	PR score, #1	PR score, #3	PR score, #4	ROC score, #1	ROC score, #3	ROC score, #4	Score, #1	Score, #3	Score, #4	Final score
DREAM5_Bayesian1_net1_MI2_#94.txt	idirect	Bayesian1	old_gs	0.22335601	0.04318897	0.01963919	0.64156832	0.56682165	0.51236959	33.54618878	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	16.77322369	0.07481626	0.19315612	5.68039869	
DREAM5_Bayesian1_net1_MI2_#95.txt	idirect	Bayesian1	old_gs	0.22358535	0.04318897	0.01963919	0.64157016	0.56682165	0.51236959	33.72045696	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	16.86035777	0.07481626	0.19315612	5.70944339	
DREAM5_Bayesian1_net1_MI2_#96.txt	idirect	Bayesian1	old_gs	0.22245696	0.04318897	0.01963919	0.64155493	0.56682165	0.51236959	32.86856552	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	16.43441205	0.07481626	0.19315612	5.56746148	
DREAM5_Bayesian1_net1_MI2_#97.txt	idirect	Bayesian1	old_gs	0.22362807	0.04318897	0.01963919	0.64157226	0.56682165	0.51236959	33.75081008	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	16.87553433	0.07481626	0.19315612	5.71450224	
DREAM5_Bayesian1_net1_MI2_#98.txt	idirect	Bayesian1	old_gs	0.22297723	0.04318897	0.01963919	0.64156753	0.56682165	0.51236959	33.25924644	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	16.62975251	0.07481626	0.19315612	5.63257496	
DREAM5_Bayesian1_net1_MI2_#99.txt	idirect	Bayesian1	old_gs	0.22309452	0.04318897	0.01963919	0.64156623	0.56682165	0.51236959	33.34972803	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	16.67499331	0.07481626	0.19315612	5.64765523	
DREAM5_Bayesian1_net3_MI2.txt	idirect	Bayesian1	old_gs	0.01437803	0.04318897	0.01963919	0.49939125	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00014052	0.07481626	0.19315612	0.08937097	
DREAM5_Bayesian2_net1_MI2.txt	idirect	Bayesian2	old_gs	0.19258840	0.04318897	0.01963919	0.64912150	0.56682165	0.51236959	14.28784460	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.14405160	0.07481626	0.19315612	2.47067466	
DREAM5_Bayesian2_net1_MI2_#0.txt	idirect	Bayesian2	old_gs	0.19439045	0.04318897	0.01963919	0.64923138	0.56682165	0.51236959	15.19122890	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.59574375	0.07481626	0.19315612	2.62123871	
DREAM5_Bayesian2_net1_MI2_#1.txt	idirect	Bayesian2	old_gs	0.19629854	0.04318897	0.01963919	0.64926973	0.56682165	0.51236959	16.18034297	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.09030078	0.07481626	0.19315612	2.78609106	
DREAM5_Bayesian2_net1_MI2_#10.txt	idirect	Bayesian2	old_gs	0.19733862	0.04318897	0.01963919	0.64929278	0.56682165	0.51236959	16.73211858	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.36618859	0.07481626	0.19315612	2.87805366	
DREAM5_Bayesian2_net1_MI2_#11.txt	idirect	Bayesian2	old_gs	0.19547746	0.04318897	0.01963919	0.64924378	0.56682165	0.51236959	15.75184977	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.87605419	0.07481626	0.19315612	2.71467552	
DREAM5_Bayesian2_net1_MI2_#12.txt	idirect	Bayesian2	old_gs	0.19659374	0.04318897	0.01963919	0.64926789	0.56682165	0.51236959	16.33855433	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.16940647	0.07481626	0.19315612	2.81245962	
DREAM5_Bayesian2_net1_MI2_#13.txt	idirect	Bayesian2	old_gs	0.19628129	0.04318897	0.01963919	0.64925868	0.56682165	0.51236959	16.17508259	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.08767060	0.07481626	0.19315612	2.78521433	
DREAM5_Bayesian2_net1_MI2_#14.txt	idirect	Bayesian2	old_gs	0.19696884	0.04318897	0.01963919	0.64926822	0.56682165	0.51236959	16.53474783	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.26750322	0.07481626	0.19315612	2.84515853	
DREAM5_Bayesian2_net1_MI2_#15.txt	idirect	Bayesian2	old_gs	0.19640842	0.04318897	0.01963919	0.64926442	0.56682165	0.51236959	16.23826390	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.11926125	0.07481626	0.19315612	2.79574454	
DREAM5_Bayesian2_net1_MI2_#16.txt	idirect	Bayesian2	old_gs	0.19575415	0.04318897	0.01963919	0.64924935	0.56682165	0.51236959	15.89751389	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.94888625	0.07481626	0.19315612	2.73895288	
DREAM5_Bayesian2_net1_MI2_#17.txt	idirect	Bayesian2	old_gs	0.19672728	0.04318897	0.01963919	0.64927085	0.56682165	0.51236959	16.40735301	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.20380581	0.07481626	0.19315612	2.82392606	
DREAM5_Bayesian2_net1_MI2_#18.txt	idirect	Bayesian2	old_gs	0.19593126	0.04318897	0.01963919	0.64925528	0.56682165	0.51236959	15.99151144	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.99588502	0.07481626	0.19315612	2.75461913	
DREAM5_Bayesian2_net1_MI2_#19.txt	idirect	Bayesian2	old_gs	0.19748728	0.04318897	0.01963919	0.64928958	0.56682165	0.51236959	16.81246906	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.40636383	0.07481626	0.19315612	2.89144540	
DREAM5_Bayesian2_net1_MI2_#2.txt	idirect	Bayesian2	old_gs	0.19619883	0.04318897	0.01963919	0.64927355	0.56682165	0.51236959	16.12777791	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.06401825	0.07481626	0.19315612	2.77733021	
DREAM5_Bayesian2_net1_MI2_#20.txt	idirect	Bayesian2	old_gs	0.19704567	0.04318897	0.01963919	0.64927193	0.56682165	0.51236959	16.57732285	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.28879072	0.07481626	0.19315612	2.85225437	
DREAM5_Bayesian2_net1_MI2_#21.txt	idirect	Bayesian2	old_gs	0.19697584	0.04318897	0.01963919	0.64927924	0.56682165	0.51236959	16.54006670	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.27016265	0.07481626	0.19315612	2.84604501	
DREAM5_Bayesian2_net1_MI2_#22.txt	idirect	Bayesian2	old_gs	0.19496721	0.04318897	0.01963919	0.64924442	0.56682165	0.51236959	15.48826725	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.74426293	0.07481626	0.19315612	2.67074510	
DREAM5_Bayesian2_net1_MI2_#23.txt	idirect	Bayesian2	old_gs	0.19691048	0.04318897	0.01963919	0.64928468	0.56682165	0.51236959	16.50285269	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.25155564	0.07481626	0.19315612	2.83984268	
DREAM5_Bayesian2_net1_MI2_#24.txt	idirect	Bayesian2	old_gs	0.19672014	0.04318897	0.01963919	0.64928089	0.56682165	0.51236959	16.40205564	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.20115712	0.07481626	0.19315612	2.82304317	
DREAM5_Bayesian2_net1_MI2_#25.txt	idirect	Bayesian2	old_gs	0.19635147	0.04318897	0.01963919	0.64925894	0.56682165	0.51236959	16.21192330	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.10609095	0.07481626	0.19315612	2.79135444	
DREAM5_Bayesian2_net1_MI2_#26.txt	idirect	Bayesian2	old_gs	0.19585123	0.04318897	0.01963919	0.64925594	0.56682165	0.51236959	15.94970032	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.97497946	0.07481626	0.19315612	2.74765062	
DREAM5_Bayesian2_net1_MI2_#27.txt	idirect	Bayesian2	old_gs	0.19570986	0.04318897	0.01963919	0.64925544	0.56682165	0.51236959	15.87145295	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.93585577	0.07481626	0.19315612	2.73460939	
DREAM5_Bayesian2_net1_MI2_#28.txt	idirect	Bayesian2	old_gs	0.19743714	0.04318897	0.01963919	0.64928582	0.56682165	0.51236959	16.78566408	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.39296134	0.07481626	0.19315612	2.88697791	
DREAM5_Bayesian2_net1_MI2_#29.txt	idirect	Bayesian2	old_gs	0.19580133	0.04318897	0.01963919	0.64925618	0.56682165	0.51236959	15.92359635	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.96192748	0.07481626	0.19315612	2.74329995	
DREAM5_Bayesian2_net1_MI2_#3.txt	idirect	Bayesian2	old_gs	0.19698466	0.04318897	0.01963919	0.64927760	0.56682165	0.51236959	16.54538642	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.27282251	0.07481626	0.19315612	2.84693163	
DREAM5_Bayesian2_net1_MI2_#30.txt	idirect	Bayesian2	old_gs	0.19680384	0.04318897	0.01963919	0.64927323	0.56682165	0.51236959	16.44976291	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.22501076	0.07481626	0.19315612	2.83099438	
DREAM5_Bayesian2_net1_MI2_#31.txt	idirect	Bayesian2	old_gs	0.19505783	0.04318897	0.01963919	0.64923805	0.56682165	0.51236959	15.53461908	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.76743884	0.07481626	0.19315612	2.67847041	
DREAM5_Bayesian2_net1_MI2_#32.txt	idirect	Bayesian2	old_gs	0.19735550	0.04318897	0.01963919	0.64928824	0.56682165	0.51236959	16.74282081	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.37153970	0.07481626	0.19315612	2.87983736	
DREAM5_Bayesian2_net1_MI2_#33.txt	idirect	Bayesian2	old_gs	0.19600933	0.04318897	0.01963919	0.64924827	0.56682165	0.51236959	16.02814134	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.01419997	0.07481626	0.19315612	2.76072412	
DREAM5_Bayesian2_net1_MI2_#34.txt	idirect	Bayesian2	old_gs	0.19644281	0.04318897	0.01963919	0.64926500	0.56682165	0.51236959	16.25935187	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.12980524	0.07481626	0.19315612	2.79925921	
DREAM5_Bayesian2_net1_MI2_#35.txt	idirect	Bayesian2	old_gs	0.19639141	0.04318897	0.01963919	0.64926018	0.56682165	0.51236959	16.23299406	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.11662633	0.07481626	0.19315612	2.79486624	
DREAM5_Bayesian2_net1_MI2_#36.txt	idirect	Bayesian2	old_gs	0.19665487	0.04318897	0.01963919	0.64927124	0.56682165	0.51236959	16.37028950	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.18527405	0.07481626	0.19315612	2.81774881	
DREAM5_Bayesian2_net1_MI2_#37.txt	idirect	Bayesian2	old_gs	0.19735057	0.04318897	0.01963919	0.64928665	0.56682165	0.51236959	16.73746927	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.36886393	0.07481626	0.19315612	2.87894544	
DREAM5_Bayesian2_net1_MI2_#38.txt	idirect	Bayesian2	old_gs	0.19602086	0.04318897	0.01963919	0.64925937	0.56682165	0.51236959	16.03861477	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.01943669	0.07481626	0.19315612	2.76246969	
DREAM5_Bayesian2_net1_MI2_#39.txt	idirect	Bayesian2	old_gs	0.19633297	0.04318897	0.01963919	0.64926917	0.56682165	0.51236959	16.20139308	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.10082584	0.07481626	0.19315612	2.78959941	
DREAM5_Bayesian2_net1_MI2_#4.txt	idirect	Bayesian2	old_gs	0.19759995	0.04318897	0.01963919	0.64928809	0.56682165	0.51236959	16.87151567	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.43588714	0.07481626	0.19315612	2.90128651	
DREAM5_Bayesian2_net1_MI2_#40.txt	idirect	Bayesian2	old_gs	0.19677383	0.04318897	0.01963919	0.64927521	0.56682165	0.51236959	16.43385275	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.21705567	0.07481626	0.19315612	2.82834269	
DREAM5_Bayesian2_net1_MI2_#41.txt	idirect	Bayesian2	old_gs	0.19646475	0.04318897	0.01963919	0.64927327	0.56682165	0.51236959	16.26990101	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.13507981	0.07481626	0.19315612	2.80101740	
DREAM5_Bayesian2_net1_MI2_#42.txt	idirect	Bayesian2	old_gs	0.19679500	0.04318897	0.01963919	0.64926740	0.56682165	0.51236959	16.44445866	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.22235863	0.07481626	0.19315612	2.83011034	
DREAM5_Bayesian2_net1_MI2_#43.txt	idirect	Bayesian2	old_gs	0.19695097	0.04318897	0.01963919	0.64927529	0.56682165	0.51236959	16.52942982	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.26484421	0.07481626	0.19315612	2.84427220	
DREAM5_Bayesian2_net1_MI2_#44.txt	idirect	Bayesian2	old_gs	0.19515038	0.04318897	0.01963919	0.64923450	0.56682165	0.51236959	15.58104065	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.79064963	0.07481626	0.19315612	2.68620734	
DREAM5_Bayesian2_net1_MI2_#45.txt	idirect	Bayesian2	old_gs	0.19702848	0.04318897	0.01963919	0.64927056	0.56682165	0.51236959	16.56667393	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.28346627	0.07481626	0.19315612	2.85047955	
DREAM5_Bayesian2_net1_MI2_#46.txt	idirect	Bayesian2	old_gs	0.19675320	0.04318897	0.01963919	0.64927766	0.56682165	0.51236959	16.42325027	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.21175444	0.07481626	0.19315612	2.82657561	
DREAM5_Bayesian2_net1_MI2_#47.txt	idirect	Bayesian2	old_gs	0.19748112	0.04318897	0.01963919	0.64927996	0.56682165	0.51236959	16.81246906	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.40636383	0.07481626	0.19315612	2.89144540	
DREAM5_Bayesian2_net1_MI2_#48.txt	idirect	Bayesian2	old_gs	0.19633290	0.04318897	0.01963919	0.64927486	0.56682165	0.51236959	16.20139308	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.10082584	0.07481626	0.19315612	2.78959941	
DREAM5_Bayesian2_net1_MI2_#49.txt	idirect	Bayesian2	old_gs	0.19674735	0.04318897	0.01963919	0.64927218	0.56682165	0.51236959	16.41795033	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.20910446	0.07481626	0.19315612	2.82569228	
DREAM5_Bayesian2_net1_MI2_#5.txt	idirect	Bayesian2	old_gs	0.19696985	0.04318897	0.01963919	0.64927527	0.56682165	0.51236959	16.53474783	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.26750322	0.07481626	0.19315612	2.84515853	
DREAM5_Bayesian2_net1_MI2_#50.txt	idirect	Bayesian2	old_gs	0.19582597	0.04318897	0.01963919	0.64925870	0.56682165	0.51236959	15.93403536	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.96714698	0.07481626	0.19315612	2.74503979	
DREAM5_Bayesian2_net1_MI2_#51.txt	idirect	Bayesian2	old_gs	0.19539688	0.04318897	0.01963919	0.64925653	0.56682165	0.51236959	15.71035541	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.85530700	0.07481626	0.19315612	2.70775980	
DREAM5_Bayesian2_net1_MI2_#52.txt	idirect	Bayesian2	old_gs	0.19671297	0.04318897	0.01963919	0.64927158	0.56682165	0.51236959	16.40205564	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.20115712	0.07481626	0.19315612	2.82304317	
DREAM5_Bayesian2_net1_MI2_#53.txt	idirect	Bayesian2	old_gs	0.19628225	0.04318897	0.01963919	0.64925861	0.56682165	0.51236959	16.17508259	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.08767060	0.07481626	0.19315612	2.78521433	
DREAM5_Bayesian2_net1_MI2_#54.txt	idirect	Bayesian2	old_gs	0.19721642	0.04318897	0.01963919	0.64928587	0.56682165	0.51236959	16.66797748	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.33411804	0.07481626	0.19315612	2.86736347	
DREAM5_Bayesian2_net1_MI2_#55.txt	idirect	Bayesian2	old_gs	0.19720032	0.04318897	0.01963919	0.64928559	0.56682165	0.51236959	16.65729933	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.32877897	0.07481626	0.19315612	2.86558378	
DREAM5_Bayesian2_net1_MI2_#56.txt	idirect	Bayesian2	old_gs	0.19667369	0.04318897	0.01963919	0.64926869	0.56682165	0.51236959	16.38087478	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.19056669	0.07481626	0.19315612	2.81951302	
DREAM5_Bayesian2_net1_MI2_#57.txt	idirect	Bayesian2	old_gs	0.19596993	0.04318897	0.01963919	0.64925961	0.56682165	0.51236959	16.00720480	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.00373170	0.07481626	0.19315612	2.75723469	
DREAM5_Bayesian2_net1_MI2_#58.txt	idirect	Bayesian2	old_gs	0.19673130	0.04318897	0.01963919	0.64927181	0.56682165	0.51236959	16.41265124	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.20645492	0.07481626	0.19315612	2.82480910	
DREAM5_Bayesian2_net1_MI2_#59.txt	idirect	Bayesian2	old_gs	0.19674404	0.04318897	0.01963919	0.64927675	0.56682165	0.51236959	16.41795033	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.20910446	0.07481626	0.19315612	2.82569228	
DREAM5_Bayesian2_net1_MI2_#6.txt	idirect	Bayesian2	old_gs	0.19590469	0.04318897	0.01963919	0.64925589	0.56682165	0.51236959	15.97582581	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.98804221	0.07481626	0.19315612	2.75200486	
DREAM5_Bayesian2_net1_MI2_#60.txt	idirect	Bayesian2	old_gs	0.19689932	0.04318897	0.01963919	0.64926840	0.56682165	0.51236959	16.49753984	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.24889922	0.07481626	0.19315612	2.83895720	
DREAM5_Bayesian2_net1_MI2_#61.txt	idirect	Bayesian2	old_gs	0.19577584	0.04318897	0.01963919	0.64924946	0.56682165	0.51236959	15.90794429	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.95410145	0.07481626	0.19315612	2.74069128	
DREAM5_Bayesian2_net1_MI2_#62.txt	idirect	Bayesian2	old_gs	0.19665407	0.04318897	0.01963919	0.64926759	0.56682165	0.51236959	16.37028950	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.18527405	0.07481626	0.19315612	2.81774881	
DREAM5_Bayesian2_net1_MI2_#63.txt	idirect	Bayesian2	old_gs	0.19656457	0.04318897	0.01963919	0.64927340	0.56682165	0.51236959	16.32269835	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.16147848	0.07481626	0.19315612	2.80981695	
DREAM5_Bayesian2_net1_MI2_#64.txt	idirect	Bayesian2	old_gs	0.19519697	0.04318897	0.01963919	0.64924245	0.56682165	0.51236959	15.60686055	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.80355958	0.07481626	0.19315612	2.69051065	
DREAM5_Bayesian2_net1_MI2_#65.txt	idirect	Bayesian2	old_gs	0.19608694	0.04318897	0.01963919	0.64925739	0.56682165	0.51236959	16.07005572	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.03515716	0.07481626	0.19315612	2.76770985	
DREAM5_Bayesian2_net1_MI2_#66.txt	idirect	Bayesian2	old_gs	0.19695218	0.04318897	0.01963919	0.64928539	0.56682165	0.51236959	16.52942982	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.26484421	0.07481626	0.19315612	2.84427220	
DREAM5_Bayesian2_net1_MI2_#67.txt	idirect	Bayesian2	old_gs	0.19671284	0.04318897	0.01963919	0.64928512	0.56682165	0.51236959	16.40205564	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.20115712	0.07481626	0.19315612	2.82304317	
DREAM5_Bayesian2_net1_MI2_#68.txt	idirect	Bayesian2	old_gs	0.19724528	0.04318897	0.01963919	0.64928183	0.56682165	0.51236959	16.68400115	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.34212987	0.07481626	0.19315612	2.87003409	
DREAM5_Bayesian2_net1_MI2_#69.txt	idirect	Bayesian2	old_gs	0.19663590	0.04318897	0.01963919	0.64926929	0.56682165	0.51236959	16.35970767	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.17998314	0.07481626	0.19315612	2.81598517	
DREAM5_Bayesian2_net1_MI2_#7.txt	idirect	Bayesian2	old_gs	0.19559587	0.04318897	0.01963919	0.64924298	0.56682165	0.51236959	15.81419462	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.90722661	0.07481626	0.19315612	2.72506633	
DREAM5_Bayesian2_net1_MI2_#70.txt	idirect	Bayesian2	old_gs	0.19744550	0.04318897	0.01963919	0.64928948	0.56682165	0.51236959	16.79102335	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.39564098	0.07481626	0.19315612	2.88787112	
DREAM5_Bayesian2_net1_MI2_#71.txt	idirect	Bayesian2	old_gs	0.19528406	0.04318897	0.01963919	0.64923347	0.56682165	0.51236959	15.65339062	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.82682461	0.07481626	0.19315612	2.69826566	
DREAM5_Bayesian2_net1_MI2_#72.txt	idirect	Bayesian2	old_gs	0.19636136	0.04318897	0.01963919	0.64926218	0.56682165	0.51236959	16.21718970	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.10872415	0.07481626	0.19315612	2.79223218	
DREAM5_Bayesian2_net1_MI2_#73.txt	idirect	Bayesian2	old_gs	0.19706861	0.04318897	0.01963919	0.64927231	0.56682165	0.51236959	16.58797520	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.29411690	0.07481626	0.19315612	2.85402976	
DREAM5_Bayesian2_net1_MI2_#74.txt	idirect	Bayesian2	old_gs	0.19585541	0.04318897	0.01963919	0.64925419	0.56682165	0.51236959	15.94970032	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	7.97497946	0.07481626	0.19315612	2.74765062	
DREAM5_Bayesian2_net1_MI2_#75.txt	idirect	Bayesian2	old_gs	0.19705534	0.04318897	0.01963919	0.64928011	0.56682165	0.51236959	16.58264859	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.29145360	0.07481626	0.19315612	2.85314199	
DREAM5_Bayesian2_net1_MI2_#76.txt	idirect	Bayesian2	old_gs	0.19612528	0.04318897	0.01963919	0.64926015	0.56682165	0.51236959	16.09103356	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.04564608	0.07481626	0.19315612	2.77120615	
DREAM5_Bayesian2_net1_MI2_#77.txt	idirect	Bayesian2	old_gs	0.19596596	0.04318897	0.01963919	0.64925873	0.56682165	0.51236959	16.00720480	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.00373170	0.07481626	0.19315612	2.75723469	
DREAM5_Bayesian2_net1_MI2_#78.txt	idirect	Bayesian2	old_gs	0.19629874	0.04318897	0.01963919	0.64927015	0.56682165	0.51236959	16.18034297	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.09030078	0.07481626	0.19315612	2.78609106	
DREAM5_Bayesian2_net1_MI2_#79.txt	idirect	Bayesian2	old_gs	0.19688025	0.04318897	0.01963919	0.64926864	0.56682165	0.51236959	16.48691672	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.24358766	0.07481626	0.19315612	2.83718668	
DREAM5_Bayesian2_net1_MI2_#8.txt	idirect	Bayesian2	old_gs	0.19604491	0.04318897	0.01963919	0.64925543	0.56682165	0.51236959	16.04909164	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.02467512	0.07481626	0.19315612	2.76421584	
DREAM5_Bayesian2_net1_MI2_#80.txt	idirect	Bayesian2	old_gs	0.19623407	0.04318897	0.01963919	0.64925644	0.56682165	0.51236959	16.14879361	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.07452610	0.07481626	0.19315612	2.78083283	
DREAM5_Bayesian2_net1_MI2_#81.txt	idirect	Bayesian2	old_gs	0.19759328	0.04318897	0.01963919	0.64928510	0.56682165	0.51236959	16.87151567	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.43588714	0.07481626	0.19315612	2.90128651	
DREAM5_Bayesian2_net1_MI2_#82.txt	idirect	Bayesian2	old_gs	0.19646973	0.04318897	0.01963919	0.64926922	0.56682165	0.51236959	16.26990101	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.13507981	0.07481626	0.19315612	2.80101740	
DREAM5_Bayesian2_net1_MI2_#83.txt	idirect	Bayesian2	old_gs	0.19672099	0.04318897	0.01963919	0.64926645	0.56682165	0.51236959	16.40735301	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.20380581	0.07481626	0.19315612	2.82392606	
DREAM5_Bayesian2_net1_MI2_#84.txt	idirect	Bayesian2	old_gs	0.19755151	0.04318897	0.01963919	0.64929550	0.56682165	0.51236959	16.85003214	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.42514537	0.07481626	0.19315612	2.89770592	
DREAM5_Bayesian2_net1_MI2_#85.txt	idirect	Bayesian2	old_gs	0.19739974	0.04318897	0.01963919	0.64928318	0.56682165	0.51236959	16.76423556	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.38224708	0.07481626	0.19315612	2.88340649	
DREAM5_Bayesian2_net1_MI2_#86.txt	idirect	Bayesian2	old_gs	0.19666909	0.04318897	0.01963919	0.64925536	0.56682165	0.51236959	16.37558171	0.14810381	0.11006072	0.00025860	0.00152871	0.27625153	8.18792016	0.07481626	0.19315612	2.81863085	
